sentence,gpt_labels,warning,log,huggingface_labels,disagreement
"Wij bekennen gaarne tot diegenen te behooren, die meenen, dat de strekking van het volkenrecht, en meer speciaal van het moderne, is en behoort te wezen neutralen zooveel mogelijk tegen de nadeelen van oorlogen die hen niet aangaan, te beschermen en te beveiligen.",[],False,,[],False
"‘Nog iets: het is, zooals.... mevrouw Helmberg u zeide: ik heb haar in het geheim verlaten.",[],False,,[],False
bl. 173; (van Hasselt) Beschrijv.,[],False,,[],False
"Andere die met Arents ooghen saghen, en t'ouwe ghebruy vande stuyrluyden met heuren Sinte Pieter niet langher binnen heur scheeps boort veelen en conden, die nament leer-willigh aen, en maeckten sulcken verandering onder alle zee-varende luyden, datmen inde Oost-zee in weynigh Somers al de ouwe Kerckuylen uytte water voer.",[],False,,[],False
Aan vleesch of wijn viel bijna niet te denken.,[],False,,[],False
"Naast het kruis van den Zaligmaker, dat door een kanunnik voor den aartsbisschop wordt uitgedragen, wappert de standaard van Onze lieve Vrouw van Roc-Amadour, onderpand van overwinning en glorie.",[],False,,[],False
"kan zich hiermede over het geheel zeer wel vereenigen, en heeft deze in goeden, duidelijken en gepasten stijl gestelde overdenkingen, beschouwingen, vertoogen, of hoe men ze noemen wil, met veel genoegen gelezen.",[],False,,[],False
"Wie sou stelpen Mijne tranen en geween, Soo gy selve niet mijn oogen Quaemt afdroogen Met u eygen handt alleen?",[],False,,[],False
"Ge omwolkt de glorie van mijn Vaderland niet meer, Gij kunt haar scheemring gints op 't witte zeil zien blinken, Zij rijst en daalt nooit in uw avond kimmen weêr!",[],False,,[],False
"Schetsen en Beelden, verzameld door Aart Admiraal.",[],False,,[],False
Hondsd.,"[(0, 6, 'animals')]",False,,[],True
"Jae sy vanghen oock Hasen, Konynen, Vosjes, Swijntjes, Gansen, Kranen, Eyndvoghels, en wilde Hanen.","[(20, 25, 'animals'), (27, 34, 'animals'), (36, 42, 'animals'), (44, 53, 'animals'), (55, 61, 'animals'), (63, 69, 'animals'), (71, 82, 'animals'), (87, 98, 'animals')]",False,,"[[20, 25, 'animals'], [27, 34, 'animals'], [36, 42, 'animals'], [44, 53, 'animals'], [93, 98, 'animals']]",True
"De afwijkingen, welke we èn van het Mnl.",[],False,,[],False
"Menschen van allerlei godsdienstbelijdenis en van de strijdigste gevoelens leven in vrede met elkander, en werken gemeenschappelijk, ter ontwikkeling des verstands en ter verbetering des menschelijken geslachts.",[],False,,[],False
Ze stralen als een baak in het rond En boren een schip in den grond.,[],False,,[],False
"Maer in alle dingen bewijst U Dienaers Godts te wesen, Dat deught uyt u geloove rijst, En wetenheydt in desen: Verlaet u niet op den naem jent; De Boom werdt aen sijn vrucht bekent, Alsoo wy klaerlijck lesen.","[(147, 151, 'plants')]",False,,"[[147, 151, 'plants']]",True
"’ ‘O regter, zoo kreet zy, myn kind is myn kind: Ik heb het gebaerd en gezogen; Ik heb het getroeteld, gekoesterd, bemind; Bemind als het licht van myn oogen.",[],False,,[],False
"’ ‘Ho, ho!’ viel mur de dame in de rede, ‘gij moogt hem veilig aan mij vertrouwen.",[],False,,[],False
"17:18) waren Heidensche wijsgeeren, die Zéno tot hoofd hunner partij hadden.",[],False,,[],False
"De Broeders vande vrouwe seer vertoornt vant gheene datse gehoort hadden het selve voor waerachtich houdende, tegens haer gehist, hebben toortsen doen ontsteken, ende zijn met Hendrick nae haer toeghegaen, van meyninghe zijnde aent Wijf een quade parte te spelen, als sy by haer ghecomen souden zijn.",[],False,,[],False
Eene kostschool te Geertruidenberg werd hem tot verdere oefenplaats aangewezen.,[],False,,[],False
"Zij zoude onderwijl in den gang wachten, om flip tegen mij op te stoken.",[],False,,[],False
"4o., vermeerderd in het Latijn uitgegeven met den titel: Hist.",[],False,,[],False
Waarom - 't is slechts eene vraag ten slotte - waarom moesten toch èn waalberg en suse beide aan 't eind weêr ‘iemand krijgen’?,[],False,,[],False
"Schijnbaar wil men, door deze leer, der Christelijke ootmoed en nederigheid van hart voedsel geven; maar is het ootmoed en nederigheid, wanneer ik mij onder de Uitverkorenen, en, zoo als gij zulks noemt, den Heiligen Geest hebbende, rangschikke en anderen ter helle doeme?",[],False,,[],False
wat loeit daar door bosschen en beemden?,[],False,,[],False
"Gaet voort, o heyligh wight!",[],False,,"[[22, 27, 'animals']]",True
"Het blijkt bij vergelijking dat Vos in 1662 het gedicht geheel heeft omgewerkt, zonder echter den inhoud zelven of de gedachten te veranderen.",[],False,,[],False
In de geschiedenis der beschaving trekt altijd eigenaardig die Fransche achttiende eeuw aan.,[],False,,[],False
Contradictie stapelt zich voortdurend op contradictie.,[],False,,[],False
"Terwyl het noeste volk zich yvrig kwyt in 't werk, Zien ze op het onverwachtst, in 't zuiden, 't gantsche zwerk Bedekt met zwarten rook en flikkerende vonken.",[],False,,[],False
"Die storm was kort, maar goed en zonder eenen traan.",[],False,,[],False
"Nu viel, bij bedaard inzien, de naam Blok hem in het oog.",[],False,,[],False
Daartegen houdmen dat de volgende middelen met allen kragtig zijn.,[],False,,[],False
"Ga dus, sprak ik, getrouwe slavin, bespied hare treden; Ga, vermeld mij haar lof, vermeld mij de wijkplaats der hinde.","[(112, 117, 'animals')]",False,,"[[112, 117, 'animals']]",True
"Dit evenwel belet echter niet, dat wij regels als deze, om vorm en gedachte, roemen: De burger leeft gerust: beveiligd door den Koning Legt hij het hoofd ter neêr in de eigen kleine woning, En vreest voor geen gevaar...",[],False,,[],False
"Omtrent die Synodale plannen schort ik voorshands het oordeel op, dewijl zij nog niet volledig bekend zijn, doch dat de Synodale organisatie van 1852 door eene intrekking van het daarbij behoorend Kon. Besluit, hare kracht verliezen zou, ontken ik ten sterkste, al noemt Mr. Heineken dit nog zoo dikwerf phantasie.",[],False,,[],False
- De Vlaamsche Zaak.,[],False,,[],False
’ Op dit oogenblik gevoelde hij hoe gaarne hij hare ontkenning had gehoord.,[],False,,[],False
"En als men eens de noodzakelijkheid, dat een hooger beginsel de maatschappij doordringe, erkend heeft, zijn dan daardoor wetten en instellingen uitgesloten?",[],False,,[],False
"Dit stuk, den Koning vóór het scheiden der vergadering plechtig aangeboden, wees op de schandelijke ‘rooverijen, uitspattingen en wanordelijkheden’, waaraan de vreemde troepen zich dagelijks overgaven; het hield in, dat de last ondragelijk geworden was en de ingezetenen van Marienburg en onderscheiden andere groote steden en dorpen liever hunne woonplaatsen voor goed hadden verlaten, dan langer blootgesteld te blijven aan den moedwil van het krijgsvolk.",[],False,,[],False
"Aan de vrijheid, welke de beide seksen genieten, om elkander over en weder te zien, moeten, ongetwijfeld, de bevallige manieren worden toegeschreven, welke de volken van Europa kenmerken; doch deze vrijheid heeft ook hare nadeelen.",[],False,,[],False
Over al te groote levendigheid of oorverdoovend geraas kunt gij u hier niet beklagen.,[],False,,[],False
Ik verfoei het gedrag van vele menschen.,[],False,,[],False
"Men vindt er niet die eeuwige reeks van diminutiven, waarin onse jonge dichters het naïve schynen te soeken, van beekjes en bootjes en het maantje is er geene spraak; maar dit diep gevoel, dit echt sentimentaal element straalt er uit, wat aan de siel eener Desbordes-Valmore, eens Heine, eens Rückert soo heerlyke liederen ontlokte.",[],False,,[],False
"Daer't noodt soude doen, thoont Christen te zijn.",[],False,,[],False
"De andere Fransche geschiedenissen der revolutie - die van Thiers, van Mignet, van Louis Blanc, van Michelet en van Quinet - geven een min of meer breed gemotiveerd oordeel over die revolutie; de uitéénzetting van Buchez is inderdaad de aanéénrijging der officieele stukken en redevoeringen.",[],False,,[],False
"De stichting van de Zondagschool dezer stad, in den jare 1805, is men verschuldigd aan vrijwillige giften en vooral aan de bijdragen van de chefs der fabrijken.",[],False,,[],False
"Feith; Tollens, de rechte volksdichter.",[],False,,[],False
"De ongelukkige vrouw verklaarde in eene dezer ondervragingen, dat zij te Antwerpen familiebetrekkingen had.",[],False,,[],False
Ik besloot het te vertaalen.,[],False,,[],False
Gustaaf Doré heeft hier een recht kenmerkend tafereel geschetst.,[],False,,[],False
"Wanneer zy dagten hier toe een genoegzaamen tyd verleend te hebben, rees de oudste der Indiaanen, met veel deftigheids, op, en begon met den voordragt hunner eigene gevoelens op het stuk van den Godsdienst.",[],False,,[],False
"Ook verzuimde hy niet, zich in den wapenhandel te oefenen, en spoedig was hem het gebruik van den degen en de strijdakst gemeenzaam en toonde hy zich even bedreven in het vellen eener lans als in het hanteeren van dolk of korten bijl, terwijl zich al wie met hem omging niet slechts over zijn vlugheid verwonderde maar ook over de kracht, welke hy meer en meer ontwikkelde en welke zijn jaren te boven scheen te gaan.",[],False,,[],False
MIETJE heeft u niet bedroefd.,[],False,,[],False
"Zonder zijne vadermin, Zoudt ge niet zoo welig bloeijen; Sluimer legt hij u wel op, Maar hergeeft u dra een knop, Die vol luister op zal groeijen, Zie, van 't ligte juk ontdaan, Lente!",[],False,,[],False
"Toen Parma in 1581 de stad Doornik belegerde, bekleedde zij, terwijl haar echtgenoot afwezig was, met mannelijke moed dien plaats, en stond het beleg dapperlijk door, zonder gevaar te ontzien, tot zoo lang, dat zij een schot kreeg in den arm.",[],False,,[],False
"knechten heerschen nu, gelijk geweld’ge lieden, Met wrevel, over ons, en willen sterk gebieden; En niemand isser, die ons uit haar snoode hant Weer rukk’.",[],False,,[],False
"Die nicker, die 't quaedt lieft ghelijck hy haet het goet.","[(4, 10, 'animals')]",False,,[],True
"Gewen u, om Gods daden op te merken, Het zal u in verlegentheden sterken; Het wekt u op, en geeft u ryke stof, Om dankbaar te vermelden 's Heren lof.",[],False,,[],False
"K eert sy mijn labeur Te zijden, als yet cleens: My arm serviteur Toelaet luttel gemeens: T'sal werden eens Dat mijn gequel // verschoont, Want die altijt Verdraeght, en lijdt, Wert namaels wel // geloont.",[],False,,[],False
"Daarom verbood Margaretha elke onderneming tegen de stad, uit vrees dat daarbij menschenbloed zou worden vergoten en zond, in plaats van een leger, twee raadsheeren uit den Raad van Brabant, om het gezag te 's-Hertogenbosch te herstellen.",[],False,,[],False
"I: 6, overgezet moeten worden: ‘van den u in (of tot) genade roependen Christus.",[],False,,[],False
"En juist deze schijnbaar wisse gevolgtrekkingen doen sommigen met zoo veel warmte te velde trekken tegen de denkbeelden, die wij, als vruchten der ervaring, met kalmte verdedigen.",[],False,,[],False
"Denkt gy dat het niet liever zynen jongsten snik zal wagen, in hope van nog wat zyn bestaen te verlengen, dan zich als een weerloos lam, zeker van de dood, aen het mes des slagters over te geven?","[(132, 135, 'animals')]",False,,"[[132, 135, 'animals']]",True
"Laat het weêr dit niet altoos toe, dan zullen wij elkander in de zaal gezelschap houden; en al werkend, praatend, muciseerend, of leezend den tijd doorbrengen.",[],False,,[],False
"Alles kweekt zyn gloed en liefde; Saraas zeden, geest en deugd, Die met zo veel schoons hem griefde, Daar ze in de uchtend van haar jeugd, Alles streeft in glans te boven; Even als de roos, vol geur, Al 't gebloemt' der vruchtb're hoven Overwint in knop en kleur.","[(184, 188, 'plants'), (206, 215, 'plants')]",False,,"[[184, 188, 'plants']]",True
"Hier vormt en liefde en menschenmin, Het gansche volk tot één gezin.",[],False,,[],False
"Want 't gerught van sulck een groote winst lockte oock andere aen, om den Amber nae China te voeren: Waer door soo een groote meenighte derwaerts wierd gebraght, dat de prijs vry veel viel; en allenxen meer en meer verminderde.",[],False,,[],False
"Moê gedarteld zijgt ze neder, Rijst ze weder, Overziet ze heel heur schat; Maar wat pijnt haar, krult de tipjens Van heur lipjens, Plooit haar voorhoofd straks zoo glad?",[],False,,[],False
'k Verzoek wat stilte daar en niet zooveel gedrang!,[],False,,[],False
waerom hebt ge my dat alles niet eerder gezegd?,[],False,,[],False
"Hier zag hy die tot de dood getrouwe onderdanen, die dappere loonsche helden, als echte afstammelingen der vrye Saliers, nog hunne laetste krachten inspannen tot behoud hunner onafhankelykheid, ter verdediging van hun beminden heer en graef.",[],False,,[],False
"'n Doetje is moar stof; die hām nijt hebben wil wist hām of = een kus is maar stof, die haar niet hebben wil, wissche haar af.",[],False,,[],False
"'k Zal daarom, als een vreedzaam kind, Dat twisten schuwt en vrede mint, Omtrent elkeen, wie hij ook zij, Toegevend zijn, dan leef ik blij.",[],False,,[],False
"Een die iemands geluk, of ongeluk, sijn dood, of lang leeven, weet te voorseggen uyt sijn geboort-ster.",[],False,,[],False
Figuurlijk: om de snede van het vernuft niet te verstompen.,[],False,,[],False
"‘Nu,’ zegde de schaliedekker, ‘ik ga in huis, ik wil niet deelen in die gevaarlijke gesprekken; te meer daar ginder iemand komt, die mij niet zeer kordaat voorkomt.",[],False,,[],False
"Et ‘Swenden is een out, ende geëxperimenteert soldaet van goede rade, autoriteit, ende experientie, bysonder seer wel bekent in de Landen van herwaerts over:’ l.l. p. 193.",[],False,,[],False
- De Leerrede van den Eerw.,[],False,,[],False
"Ick hebbe eenen muyl in huys, dien sal ick dry daghen in den stal ghesloten houden, sonder hem eenich voedsel, dranck oft t'eten te gheuen; nae dien tijdt sal ick hem in de teghenwoordicheydt van alle de wereldt uyt brenghen om te eten: ghy sult daer komen staen met de geconsacreerde Hostie, die ghy noemt het lichaem Christi; ende is't dat die onredelicke beeste, soo verhonghert, hare voorghestelde spijse laet, om te bekennen ende te eeren den Godt dien ghy ons voorhoudt, ende leert dat alle creaturen in het Sacrament hem moeten aenbidden, soo sal ick vastelick aenhangen het gelooue van de Kercke die ghy verkondight.","[(16, 20, 'animals'), (358, 364, 'animals'), (497, 506, 'animals')]",False,,"[[16, 20, 'animals']]",True
Heb ik deze koelheid verdiend?,[],False,,[],False
Samen (mannen en vrouwen).,[],False,,[],False
"Hier nestelden verscheiden leeuwrikken, die met eene ruischende vlugt uit het buigend koren opschoten.","[(27, 38, 'animals')]",False,,"[[27, 38, 'animals'], [86, 91, 'plants']]",True
Wáár vindt gij al die wijzigingen?....,[],False,,[],False
"In de eerste plaats, wil ik alle wijze van invloed aan grond en luchtstreek niet ontzeggen; maar die invloed, beweer ik, oefent zich alleen uit door middel eener zedclijke oorzaak.",[],False,,[],False
"Ziet, hoe elk zich spitst en wet, Zich in 't vinkehuisje zet, Glurend daar zijn baan bespiedt, Die hij eerst met aas voorziet; Hoort dat zoet en valsch gespeel, Dat gefluit en dat gekweel: o!",[],False,,[],False
"minder dan 1 pond 5400 Naturalien 22900 15900 6000 15950 Tabak in bladen 8900 5738 Vaatwerk, nieuw 10400 Idem.","[(57, 62, 'plants')]",False,,[],True
Speelkameraden had hij niet.,[],False,,[],False
"Eene van hen deed hem vriendelyk teeken dat hy welkom was, wyl hem de andere een stoel aenwees, en verzocht van neêrtezitten en zonder complimenten met hen te ontbyten.",[],False,,[],False
"- wie blijft, zie, voor den tweeden nacht, Storm van rondom op deze Veste tegen.",[],False,,[],False
"’ Lees, naar de Tagliamento: het is geene plaats, maar eene rivier.",[],False,,[],False
"’ Hier deed ze een oogwenk slechts het slangenhaar krioelen, En d' overwonnen slaaf den bliksemgloed gevoelen, Die uit haar oog hem diep in 't krimpend harte vloog.",[],False,,[],False
