,sentence,label
1206,"Hy kiest een bleed voor zyne God, En denkt niet eens op Godes Zoone, die zyne zonden kon verschoonen, ô droevig en rampzalig lot, Dorst dan uw ziel tot zyne wet, Ach lieve Zoon dog op myn reden let, Denkt niet hier legt het boek van ’t eeuwig leven, Geniet de vrugt, Die God komt geven, Zo blyft gy in tugt.",[]
1207,"Classisch gevormd, verdienstelijk natuurkundige en in die richting de geheele geneeskunde bemeesterd hebbende, met een hart waarin slechts plaats was voor zucht naar waarheid en voor menschenmin, was bij het ideaal van een arts en een docent toen hij op dertigjarigen leeftijd het Professoraat in de geneeskunde aanvaardde.",[]
1208,Licht en duisternis zijn in een goede betrekking tot elkander - als lichaam en ziel in hun van God gewilde verhouding.,[]
1209,"De voornaamste dezer gewrochten zijn de RijmbijbelWrake van Jerusalem gevoegd heeft; Die Spiegel historiael; Der naturen bloemeclauselen verdeelde gedichten, onder andere Van de V bloemen; Van ons heren wonden; Van ons heren kijnsheideheid deed in lateren tijd werken aan hem toeschrijven, welke hem sedert betwist zijn geworden; bij voorbeeld: Dboec van den houte, of der drie gaerdenHemelichede der hemelicheitWapen MartijnWapen Martijn, waar beurtelings satire, lyriek en dogmatiek in heerschen, bereikt niet eens twee duizend verzen; doch deze kortheid is ruimschoots vergoed door het edele der bedoeling en der uitdrukking.","[(180, 187, 'plants')]"
1210,"Hij kan er verzekerd van zijn, dat deze raadslieden hem voor allerlei verkeerde bedoelingen de kastanjes uit het vuur zullen laten halen.","[(95, 104, 'plants')]"
1211,"Immers, wanneer men naar de buitenzijde zag, weidde het oog over de uitgestrekte heide, met paersche bloemen overdekt en waarboven die dunne waassem golfde, die zich altijd bij heeten zonneschijn vertoont.","[(81, 86, 'plants'), (101, 108, 'plants')]"
1212,"De mijne was een goed wijf, doch verre van mooi.",[]
1213,"Maer beveelt ooit eenige Overheit, dat men de dieren martelen zou?","[(46, 52, 'animals')]"
1214,"Eene tweede kenmerkende eigenschap der splijtzwammen is de buitengewone snelheid, waarmede zij zich vermenigvuldigen, wanneer aan de voorwaarden voldaan is, die gunstig zijn voor hare ontwikkeling.","[(39, 52, 'animals')]"
1215,"Dewyl zyn volk gene ambagten, noch koophandel, noch naarstigheid hadt, kon het zig van het nodige niet voorzien, dan door den buit, welken het behaalde op zyne vyanden, welker vrouwen het wegnam, en welker vee het uit de weiden roofde.","[(206, 209, 'animals')]"
1216,"Hij viel als offer van zijne vijanden, maar dit waren geen vijanden, die hij persoonlijk haatte, maar het waren vijanden van het algemeen welzijn, vijanden, die de onrechtvaardigheid en onderdrukking in bescherming namen en die zich aan de rechten en vrijheden des volks vergrepen hadden.",[]
1217,"Nou, 't doet me pleizier dat ik mij vergist heb!",[]
1218,"Een horen van overvloed, waaruit het goud en bloemen regent.","[(45, 52, 'plants')]"
1219,"Nogtans beklapt er geen, Dat, onder Willems dos, zich 't Hermelijn Verbergt.","[(57, 66, 'animals')]"
1220,Wacht zij den milden engel die heur langer streelt noch voedt?,[]
1221,"Dan volgt de wind, daarop (in tropische gewesten vooral) kleine, honigzoekende vogeltjes en, zooals door Delpino tot nog toe alleen is waargenomen, ook slakken kunnen kruising doen ontstaan.","[(79, 88, 'animals'), (152, 159, 'animals')]"
1222,"Wij zijn nu schapen zonder herder, maar wij weten het: vele zijn de valsche leeraars, vele de wolven die in schaapskleederen tot ons komen.","[(12, 19, 'animals'), (27, 33, 'animals'), (94, 100, 'animals')]"
1223,"Van de kuit dezer driederlei aert van Steur, makenze Kaviaert.","[(38, 43, 'animals')]"
1224,"Gy deelt hulp en geneesmiddelen uit, in den belachelyken waen dat menschenkunst en kruiden der aerde het werk der Godheid kunnen verydelen.","[(83, 90, 'plants')]"
1225,Dit was dan ook de oorzaak van zijne komst bij veltman.,[]
1226,Feest van den 50 jarigen echt van den heer Pieter Frechier meester schoenmaker te Gent.,[]
1227,"wat zal mijn dochtertje doen!’ herhaalde Mande, door deze woorden in zijne boerenhoovaardij gekrenkt.",[]
1228,IIde D. Amst.,[]
1229,"Een vlesje met een Hoender Ey, zeer aardig verbeeldende een gedeelte van de Colyk-darm, als mede den Blindedarm, met desselfs worm wyze aanhangzel.","[(19, 29, 'animals')]"
1230,Wie soude ons tot schant Brenghen?,[]
1231,In het Neders.,[]
1232,"Zij stellen den Koning voor op de jagt, met zijne speer verschillende dieren afmakende; soms te voet, doch meestal te paard.","[(70, 76, 'animals')]"
1233,Zwierend uit het gezigt raken.,[]
1234,"Van de Vlaemingen en hunne oude Naemen, en van de Doornykers.",[]
1235,"ik zegge nu: de Boom is sierlyk, de Vrucht schoon, de Pitten fraai, het Mengsel daaruit getrokken, en het Vet allervoordeeligst!","[(16, 20, 'plants'), (36, 42, 'plants'), (54, 60, 'plants')]"
1236,"Ontelbaar zyn des nachts 't gestarnte aan 's hemels zalen, De bladers van 't geboomte en 't gras in deze dalen; Ontelbaar is het stof der aarde en 't zant der zee; Maar zoo ontelbaar zy 't geslacht myns Heeren meê; Ja, zulken zegen heeft d'Alzegenaar beschoren, Den langbeloofden Zoon, Heere Abraham geboren.","[(77, 85, 'plants'), (92, 96, 'plants')]"
1237,"want wie wijs is en verstandig onder u, die bewijze uit zijnen goeden wandel zijne werken in zachtmoedige wijsheid!",[]
1238,"De letteroefeningen zijn voor alle hare beoefenaars, gelijk zij voor wiselius geweest en nog zijn, de geliefdste, de edelste uitspanningen, die in alle omstandigheden ons bijblijven, tot de beste brieven van aanbeveling verstrekken, den ouderdom en tegenspoed verkwikken, en aan een volgend geslacht (zoo wij hopen nog iets beter verlicht) iets meerder en edeler kunnen overbrengen, dan een' welklinkenden familienaam, of een', het zij dan ouden of wel nieuwen, altijd aan worm en weder onderhevigen, kostbaren brief van adeldom.","[(473, 477, 'animals')]"
1239,"Phaëton, de hemelsche Wagenmenner, verschrikt op het gezicht van de Schorpioen; Perseus verlost de van den Walvisch bedreigde Andromeda; de Waterman of Ganymedes wordt geschaakt door den Arend, die hem naar 't hoogste des Hemels voert enz. Kortom de meeste fantastische verhalen der fabel zijn niets dan eene reeks van toespelingen op het hemelgewelf.","[(68, 78, 'animals'), (107, 115, 'animals'), (187, 192, 'animals')]"
1240,"In Hóllandt daarenteeghen worden twee, ófte meerder Dórpen, onder het zelfde rechtsghebiedt gheleeghen, met den naam van Ambacht, en hy, die ’t opzicht daar over heeft, met den naam van Ambachtsheer beteekendt.",[]
1241,"het denkbeeld, dat schoonheid en geluk door de geheele schepping heerscht, geeft mij een zoet genot dat in haare aanbiddelijke oorzaak eindigt; 't is somwijl of zulk een schoone vogel mij toeroept: ‘Zoo mild bedeelde uw hemelsche Vader mij, wat zal Hij voor u zijn?’ en mijn antwoord is dan een blijmoedig gelaat.","[(178, 183, 'animals')]"
1242,’ Dan zou ik wel dag en nacht depêches kunnen schrijven.,[]
1243,"Godt geleerde Dit heeft de Heer gedaen, vaet te recht mijn beduyt, Om tot groter geluyt sijn naem daer door te maken, En stelden terstondt in die, die nu noch voort spruyt, Als een aengenaem kruyt, nodig om by te waken.","[(191, 196, 'plants')]"
1244,"Zulk een blyk van onachtzaamheid geeft ons geene reden, om voor het overige zeer gunstig van hunne bekwaamheden te denken.",[]
1245,"’ - - ‘Ik ken den wolf, die haar verscheurd heeft,’ zeide Grootjen: ‘en al mis ik mijn oogen, ik zoude bykans zeggen, dat ik hem zie; maar zoo het roofdier tot nog toe de pijlen en het net des jagers heeft weten te ontkomen, de kuil is voor zijn voet gegraven, en hy hoede zich, daar in te Horten.","[(18, 22, 'animals'), (147, 155, 'animals')]"
1246,"Door de volkomen toetreding der lucht, bij het rooken van sigaren, kan er nu geen teervorming plaats hebben.",[]
1247,"Mijn Iesus kom, ei kom doorsoek mijn Hert, Terwijl ‘k alleen hier sit in ‘t groene lommer Van ‘t dicht geboomt, vry, eensaem, niet verwert Door eigen sorg, die ‘t hert beset met kommer: De sachte koelt’ lockt U met ‘t lieflijck suysen, Den storm van ’s schepsels drift doet U verhuysen.",[]
1248,35- Wind 's nagts tusschen 27 en 28.,[]
1249,leeuw.,"[(0, 5, 'animals')]"
1250,"De weg, dien de Regering in de gegeven omstandigheden moest volgen, was duidelijk.",[]
1251,"Deze allerkinderagtigste beuzeling, die belletjes, en rinkels van onbekende wysbegeerte, die uit noot verzonnene houvasten, om een bouwvallig huis, en Poëtischen Digt-tabernakel te onderschragen, zyn het die my in myn zwakheit ondersteunende, my een stoutheit inboezemen, om U te verzoeken dat gy dit Parnasje, als een nieuw monster, en een nooit gezien spook, gelieft onder de veelte uwer insecten, lugt- en aard-wormen, een klein plaatsje te vergunnen.","[(390, 398, 'animals'), (409, 420, 'animals')]"
1252,"Doch naar mijn inzien verdient eene nationale rigting slechts dan gekweekt en bevorderd te worden, indien zij in staat is zich in grootsche gedachten en schoone daden uit te drukken, en de belangen der nationaliteit behooren altijd aan die der menschheid ondergeschikt te zijn.",[]
1253,"Ar.B.) Menschen pijnt Gode danckbaer te zyne, Commen es ons zo zoet eenen tijdt, Couvere van coorene ende vulhede van wyne, Claer somere ende drooghe veur ons proffijt, Conynck ghecroondt, niet zonder strijt, Leeft nu Lodewijck in Vranckerijcke!","[(169, 176, 'animals')]"
1254,Fido!’ en de hond kwam uit het hoekje van den haard waar hij lag te slapen.,"[(13, 17, 'animals')]"
1255,"Wij willen deze aankondiging besluiten met mededeeling van twee plaatsen: ‘Niet kunnen wij nalaten, hier met een warm vaderlandsch gevoel het op te merken, hoe eene zoo belangrijke stad, als Bremen, door Nederlanders, waaronder twee Noord-Nederlanders, is hervormd.",[]
1256,"Vermits nu den Bischop geen andere Posten wou gedoogen door sijn Land te rijden, als alleen sijn eygene, daer-en-boven op nieuws seer sterck liet werven, en opentlijck voorgaf, dat hy sich van niemand ter wereld yets wou laten voorschrijven, soo scheen 't, dat dese twist-saeck (alweer door den onrustigen Munsterschen Vorst veroorsaeckt) wel ligt tot eenige Vyandlijke daedlijkheyd mogt koomen uyt te barsten, te meer wijl de Hertogen van Brunswijck hier door oock vernadeeld wierden.",[]
1257,"Tot nu toe heeft de kleine nog haast niet anders gedaan, dan met de oogen toe bij de moeder in 't nest gelegen; en daar Jan nu bericht komt brengen, dat dit anders geworden is, bergen de meisjes gauw haar werk op en huppelen door de gang naar de keuken, waar de lieve dieren zijn.","[(268, 274, 'animals')]"
1258,"want wist ik uw Cinna u te onttrékken, Ik zou wel anderen tót myne wraak verwékken; En ik bén meer te ontzien, gy min verzékerd, moet Ik ook de liefde wraak verzórgen névens 't bloed.",[]
1259,"Den Leeu spreckt bly-gemoet; sa gasten valt aen't villen; Hout maer de huyt voor my, gy vry den Wolf moocht pillen T'is goet dat ick soo haest, en licht gedient kan syn: Ick kan ghenesen syn oock sonder wee, oft pyn.","[(4, 8, 'animals'), (96, 100, 'animals')]"
1260,"Ziels-Vrindinne Rozemonde, Nimmer heb ik blyder dag, Op het 's Warelds rond bevonden, Wyl ik uw omhelzen mag, En u als myn Bruid omvangen, Met myn armen om uw hals, Kuslen uwe roode wangen, En uw lieve lipjes mals.",[]
1261,"De Noot van deeze Vrugt is zeer hard en spits; en bevat een langagtigen, witten, vleeschagtigen, olieagtigen, aangenaam smaakenden Amandel; die met een dun, bruin rood en met een Harstagtig Poeier bestrooid huideken, bekleed is.","[(131, 138, 'plants')]"
1262,Met dat alles bestaat 's mans alweterij alleen in woordenpraal.,[]
1263,"Na de uitbarsting is het er onverdragelijk; de vergiftende rook van het slecht gemaakte kruid dringt in de naauwe gangen der somtijds vijf of zes honderd voeten lange mijn; en wie zich op dat oogenblik daar bevond, zou gevaar loopen er eene hoeveelheid van in te ademen, groot genoeg om zelfs een os te doen stikken.","[(297, 299, 'animals')]"
1264,Waarom mocht zij daar niet nevens hem uitgestrekt liggen!...,[]
1265,Vóór mij ligt eene eerste aflevering van eene door hem uit de officieele stukken samengestelde geschiedenis van het onlangs door Z.M. den Koning bekrachtigde en in het staatsblad afgekondigde nieuwe wetboek van strafrecht.,[]
1266,om die aen het Hof van Vranckrijck te ver-eeren.,[]
1267,"Men teelt opkop de oppervlakte dier Geestgronden zelve goede Rogge, en andere Veldvrugten: byzonder als de bovenste schil uit zwarte Zandaarde bestaat; en daar deeze Schil vry diep en bewerkt is, heeft men 'er ook uitsteekend Weiland.","[(61, 66, 'plants'), (78, 89, 'plants')]"
1268,"Conijnen lopen in en uyt haer holen, En spelen met vermaken in 't rulle zant, de nimphjes ziet men door de Bossen dolen, Tot haer pleyzier ieder met een Galant, en ondertussen, Malkander kussen, Zeer vrolijk ende blij, Planten de groene Mey.","[(0, 8, 'animals')]"
1269,"Boomen en planten, bleek gekleurd van het stof, treuren over hun verwelkten dos, de bloemen neigen hare veelkleurige kelken kwijnend ter aarde, het gras is verdord.","[(0, 6, 'plants'), (10, 17, 'plants'), (84, 91, 'plants'), (148, 152, 'plants')]"
1270,"In de kerk te Bristol, waar ons familiegraf zich bevindt, is een groot gewelf, waar elk, die zulks kan bekostigen, wordt bijgezet, en wel in eene looden kist.",[]
1271,"hy besluit, in tyd van vrede, vierduizend Paarden op de grenzen te onderhouden.","[(42, 49, 'animals')]"
1272,"Wel zongen de kikvorschen, in het breede lis en riet, met hun eentoonig gekwaek, een schoonen dag te gemoet; wel fladderde er soms een vogel door het loover heen - maer dat verbrak de majestueuse rust niet.","[(41, 44, 'plants'), (48, 52, 'plants'), (14, 25, 'animals'), (135, 140, 'animals')]"
1273,"De vogels weten hoe zij hun nesten bouwen moeten, zonder dat iemand hun dit leert.","[(3, 9, 'animals')]"
1274,"Ik schreef zo als mij de zaaken op dat oogenblik voorkwamen, dikwerf meer om aanleiding tot denken te geven, dan om te onderrichten, dikwerf meer om, al schrijvende, zelf onderricht te ontvangen, dan om het gevoelen, dat ik daar voorstond, juist als het beste aan een ander te willen opdringen.",[]
1275,Ging het Maria waarlijk wel op het kasteel van Lommerdale?,[]
1276,Schrijft als ghij kunt.,[]
1277,"Vind ik hem, dan zal ik hem vragen, of hij den brief bij den Deken wil bezorgd hebben; vind ik hem niet, dan kom ik vóór het middagmaal weder hier.",[]
1278,"Praat gy van het contrarie zo veel als het u lust, wy begeeren geen roozen, als 'er te veel doornen aan den struik pronken.","[(68, 74, 'plants'), (108, 114, 'plants')]"
1279,De onschuldigste tijden en de beste harten hebben deeze liederen het meeste voortgebragt.,[]
1280,"’ Lees, naar de Tagliamento: het is geene plaats, maar eene rivier.",[]
1281,"Eene krachtige soep bracht haar weder op kracht, maar zij was toch zeer geschokt door deze dwaasheid.",[]
1282,"De Wethouderschap stuitte naamlyk dien averechtschen toeleg, verdeedigde het Opschrift, en beweerde dat de Vryheid van Godsdienst ook onder 't woord Vryheid begreepen was; waar uit ten klaarste blykt, hoe men toen algemeenlyk oordeelde, dat de oeffening van den Godsdienst voor eenen ieder vry was; hoedanig een denkbeeld van de Vryheid de schranderste Vaderlanders en Wetgeevers ten allersterkste handhaafden.",[]
1283,"Die Wet was luister-schoon aan Israël gegeven; Wat Zeden, Kerkgebaar, en eigen Lantrecht raakt: Maar by verloop des tijds veel smetten aangewreven, Door Menschen-vonden en verdraeyingen mismaakt: Een Kemel zwelgen, en het zwaarste deel der Wet Slaan stoutlijk in den Wind, Gods gramschap niet ontziende, En heeft die zoo aan 't Volk verkieskaut voorgezet.","[(200, 205, 'animals')]"
1284,"Maar het ontbreekt hier toch, evenzeer als in het eerste Hoofddeel, aan naauwkeurigheid in het onderscheiden.",[]
1285,"Voorop een huilend uilendier, Als lage een ziel in 't sterven hier!","[(19, 28, 'animals')]"
1286,"dat in eene kleine streek, niet ver van Bergen, somtijds in éénen togt tienduizend tonnen haring gevangen werden?","[(90, 96, 'animals')]"
1287,"En eer een mensch zijn huis verliet Begaf een priester zich ter kerk, bij vroegen morgen; Hij vond de schaapjes, ach!","[(102, 111, 'animals')]"
1288,"Doen in't beswaer, Der slavernijen waer Gods volck met groot misbaer, By Pharoos tijden Seer wonderbaer Heeft Godt al uyt gevaer, Willen verlossen haer Ende verblijden, Maer eer dit soud' geschieden Moest het Paesch lam weerden geslacht, Al in der middernacht, Gegeten met aendacht Waer by sy Godts almacht, En weldaet hoogh geacht Souden belijden.","[(209, 219, 'animals')]"
1289,Het pynlyk vier volbreng 't geen uw' onwill'ge handen En staal my weigerden.,[]
1290,"Dichtregelen, uitgesproken door G.C. Rombach, ter gelegenheid der feestviering van zijne 25jarige verbindtenis aan den Stads Schouwburg.",[]
